,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp1_Nov20_1_01_24954,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_6_pp3_Nov20_1_01_24963,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_8_pp3_Nov20_1_01_24947,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp1_Nov20_1_01_24948,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_ICR_10_pp3_Nov20_1_01_24950,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_River_at_ICR10_Nov20_1_01_24964,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
Stegen_ICR_10_pp2_Nov20_1_01_24965,-0.173279907197493,-0.447757077260634,0.724923054026582,0.555387944587424,1.5258277815881,1.66540519279531,0.166195192523446,2.14847682361755,-0.418837647755396,4.67206392886332,-2.41482047354451,-3.54115609758206,-3.64622895510689,-0.624193273237476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_ICR_10_pp3_Nov20_1_01_24950,-3.60150211424032,0.132560942253476,0.980272740014044,2.9403629518445,-1.87528571066341,-1.93114954978241,-2.91239689889185,-0.0417816950764275,-2.46306288132482,6.84916836455355,-4.96845403976186,-6.25671711959353,-3.98932323649339,3.12093856974759,-2.27542254686775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR2p1_Nov20_1_01_24962,4.32562449099108,-4.15491970540852,-0.598501404029778,-2.77696589642974,0.447706024019635,1.11699385558658,2.43468847955419,-0.155413567905914,-1.28012258721885,-1.39465599824151,2.00788879725564,-0.460342056724436,-3.55191207626874,-2.87879943019164,-3.14622608855721,-5.34590780200196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR2p2_Nov20_1_01_24968,5.14766843331114,-3.20523523447553,-0.570300763650094,-2.67018466918151,-1.07291242064413,0.475094351408432,1.04952582362667,-1.28246405851001,-0.110941279025643,-1.38806581537861,0.551210954953851,-0.0739440978685009,-2.86626931359964,-2.80762233544628,-3.14202997264477,-5.31051599273631,0.824763557852552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR3_Nov20_1_01_24971,4.40692384006672,-4.3548109899487,-1.40360147208275,-3.08127707063533,0.0862004609551022,-0.190010894327095,0.0436911878099446,0.0879782400774634,0.345607025173277,-2.0075061811764,0.506556542347828,-0.587034794343046,-3.72531423133174,-3.03906665367593,-2.7004099855593,-6.10220242462205,1.48002556965753,-0.724613781974956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR6_Nov20_1_01_24958,3.41524406274696,-3.13041067064565,-1.468352247414,-3.48994559068203,0.999258045652814,1.08121089317766,2.67125300663706,-0.0316105672605254,-0.909810283980131,-1.27196559425712,-0.391980073090958,-1.62970216448869,-4.73726091663527,-3.61933457851851,-4.2054364032033,-6.66770579051285,0.232764431194565,-0.402392566132408,0.371234685640006,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR7_Nov20_1_01_24945,0.564025710816902,-5.22647860237289,-2.3669461691242,-4.30780537942374,-0.200195458927165,-0.705633789023637,0.373803308802411,-0.807443144608442,-1.96811180853838,-3.65331488461764,-0.92959989627048,-3.51575131628721,-5.88709526398792,-3.40400803154791,-4.34418758414456,-6.82732699283247,0.487529279095576,-0.341093071326195,-0.860863471221399,-1.67332285164406,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR8_Nov20_1_01_24957,3.19709855619011,-3.99311529797303,-0.641465327549737,-3.54437815636325,0.898535768492593,1.75119458767279,2.49813264917576,0.403754249165574,-1.50351390731409,0.648626686368851,-0.733933093671642,-1.67230525149386,-5.22661528296655,-3.3599206017723,-4.2207620655517,-5.9342262768679,0.117523285387412,-1.14661779269526,-0.263652869588285,-3.15062486035887,-1.69131809254461,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR9_Nov20_1_01_24956,-0.158958418378528,-4.68442166793084,-0.266324079292926,-2.89421752555914,0.12991736898019,1.29442987182204,1.53739386964531,0.1178819157539,-1.7455885313816,1.24085660284078,-2.37660216692595,-4.5378051316085,-5.19640428681493,-3.24320933953197,-4.22804163898047,-6.32586621804469,-2.33928076275141,-1.8230469112869,-1.45236942712479,-4.41794835736851,-3.84068634790612,-3.02744452699306,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR10_Nov20_1_01_24964,-0.55892107864805,0.837832257694294,1.64111754156051,2.25852867516235,-0.250272066624788,-0.36032284851848,-0.756041092532157,0.210035685367466,-1.69588574585647,5.62667531338639,-3.88180252630294,-4.44495560306244,-2.68688433324957,-0.597415693929851,-0.209679495098294,0.495637582926062,-4.22116914542041,-4.64862022360596,-4.20595196843183,-5.02310813130886,-5.33345718461777,-4.80655999495247,-4.78846119993756,NA,NA,NA,NA,NA
Stegen_ICR_1_pp1_Nov20_1_01_24967,-0.792160644637439,-4.01611030791407,-1.49390507966662,-1.93365127767919,0.091187084907678,0.240582925409837,-0.12460887023878,-0.633299926938177,-0.689786740643963,-1.38903342923218,0.43448660162464,0.547352909541643,-2.91073862351259,-2.86521328969461,-2.17046035022506,-4.78806708754192,3.27468489735232,3.11878671802064,1.5073364139387,2.40173685803476,-0.0593510327673241,1.368689592924,0.454366960075726,-2.80448710352843,NA,NA,NA,NA
Stegen_ICR_2_pp1_Nov20_1_01_24953,0.47896424122378,-4.30613084535058,0.394368416500416,-1.21620014498494,3.57639257693874,2.77877346078038,3.65035839619191,3.02190849983415,1.03947387389067,0.930474868160498,1.34365010797553,-0.209230955351382,-2.47725733699951,-2.80476563893142,-1.84567689052617,-5.10890944306148,0.617436245317642,2.32786598904255,1.19032665686677,0.509692280854697,-2.14057493385625,-0.262010164352524,-1.23846861585856,-2.24766611407659,-0.93972297980739,NA,NA,NA
Stegen_ICR_3_pp1_Nov20_1_01_24944,-0.652436004148731,-4.83246644237857,-1.05553430487566,-2.21714250525275,1.34018076541054,0.561202511901271,1.33674205954909,0.670204778782804,0.17467981330685,-0.135215601767516,0.743944575164599,-1.13202465171871,-3.90326236885762,-2.85470900832856,-2.37232120170756,-5.66986032446277,1.03738415284157,0.932435274211789,0.212215150729145,-1.0913075116966,-1.39810837963269,-0.819861605868004,-1.9510160941408,-3.79994866043793,0.417835304436579,-1.69051105162129,NA,NA
Stegen_ICR_4_pp1_Nov20_1_01_24961,4.7543757110308,-3.78593463644104,-1.52598108409381,-2.09276447604171,0.627056333018761,1.71083750794819,1.40510539092305,-0.0353247979999748,0.489083449555793,-0.171041926728139,0.681806027148235,-0.18176829005333,-3.28988831259842,-2.57170332902191,-2.79846319322665,-5.35810607967965,0.483527764255164,-0.323328631844891,-0.434917951979297,-0.259385231459026,-0.667138819020105,-0.518208048006295,-1.93058667447196,-3.63237636635141,2.64052605432687,1.55439490345061,0.865474812953599,NA
