,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp1_Nov20_1_01_24954,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_6_pp3_Nov20_1_01_24963,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_8_pp3_Nov20_1_01_24947,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp1_Nov20_1_01_24948,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_ICR_10_pp3_Nov20_1_01_24950,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_River_at_ICR10_Nov20_1_01_24964,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
Stegen_River_at_ICR2p1_Nov20_1_01_24962,2.04624066335374,1.33246538834514,1.16811198953486,4.82599635367628,1.56195891078455,1.83171998471592,-1.18477935589415,0.701544649724995,1.19662667169111,2.25068046668962,-0.54669726118016,-0.320635067923135,-1.08073998934753,-0.0338762748132275,0.734356453813962,3.17019398501252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR2p2_Nov20_1_01_24968,2.41618429480363,0.878134501024582,0.634391815965875,1.92437114134679,1.30477549669832,2.11264335875116,0.981936971001817,1.48978756185687,1.71825762886559,1.739499927879,0.367040212210295,0.971488786652708,0.912757570940156,-0.095033587507272,2.77472181510715,4.7549886938467,-0.73774187693273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR3_Nov20_1_01_24971,4.52218854150021,1.75729931908166,2.54953503323557,2.21122890710367,1.72116571966278,5.58050377988155,2.96169731450292,4.32555281315038,1.67909139824618,4.48024415639583,3.0444167692194,2.16516035747719,2.85952841328206,1.78148133474301,2.91244636666215,5.2036228168862,2.89570624465175,2.28343355391465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR6_Nov20_1_01_24958,2.70226352248667,0.342916340420547,0.261989348661387,1.35392082550056,1.73683743262985,4.15725241838907,1.10916575951291,1.09095443513657,1.39780053887961,1.94414791420899,-0.195402487105991,-0.880470603792224,-0.184735879797912,-1.37836533798095,0.45836103039013,3.21771455883479,0.44223914561967,-0.294864471395061,1.62014090254533,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR7_Nov20_1_01_24945,1.92065355284964,-0.100301837640317,1.58189095662855,3.38059423206564,4.49108795681341,2.0621156101908,0.0367871534182489,1.43826689744859,0.82328439795454,1.78221267767735,-1.8645626256372,-3.1245911784334,-0.887357076639344,0.702632607568477,0.853522741593132,0.0843988945429772,-1.79200999182525,0.211791259564493,3.67501567943178,-0.0532523983976837,NA,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR8_Nov20_1_01_24957,1.37851085624328,0.480505247189564,0.609592598185654,1.60379727777658,1.39186294926421,2.58837597232797,0.302989461144986,1.00294034128688,-0.981367405644754,0.401200006893619,-0.226188364247679,-1.43152897206535,-1.73612055863124,0.373383092948118,-1.15901971062226,2.17564111157044,-0.412006994706943,0.617155705114195,0.632870571439622,-1.48643069289339,0.344228653701254,NA,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR9_Nov20_1_01_24956,2.92878420827001,0.437555153496972,0.679157364520677,2.40828616228061,2.91064179625176,3.95521665284024,0.446307123868948,1.28323591967191,1.62203287825133,2.12575701601927,-2.51080171755622,-3.25301484224991,-2.56574525054042,-1.18180368812803,-1.17198199263925,-0.342664475739244,-1.26745884652232,1.18370909201509,3.68604311941739,-1.38854350282706,-2.41304504663664,-0.728774354672114,NA,NA,NA,NA,NA,NA
Stegen_River_at_ICR10_Nov20_1_01_24964,4.2364598820319,2.0300918771298,1.73658309534605,2.8456758048023,2.86063131101935,4.55724113933571,3.0635376871861,2.16119005124417,1.31864433930872,1.01730178232317,-0.560834302357893,-1.19180320337233,1.62882985847662,-2.40631891844033,-1.6108436716299,-1.49418861565527,0.0240370708906294,1.32264609851661,2.68683944508858,-0.658698813209391,0.252479491893246,-0.637832002162883,-1.02415901532084,NA,NA,NA,NA,NA
Stegen_ICR_1_pp1_Nov20_1_01_24967,-1.264684747239,1.82836201061518,2.62161151119183,7.36678170881915,5.49266625751823,2.38833834298563,0.599575521523527,1.3905928914115,3.04284719478905,3.86925858120175,0.310114043119736,0.415246687139588,0.325934737164222,3.09198150042078,2.73195937917455,4.42317536231528,0.725428853606533,2.30888153475377,6.45568759900282,0.611091600569371,-0.110478526125425,0.768629883168848,0.714517808031887,3.99880893567364,NA,NA,NA,NA
Stegen_ICR_2_pp1_Nov20_1_01_24953,-1.09629117157959,1.71687676637644,2.97133884174254,6.19461807335033,5.25364725984219,4.94214543165491,1.16409835365618,2.84841420483395,2.67852537682845,1.78747063829668,1.36333203527322,1.28139707752365,1.62530338835283,2.19772168277009,3.29057303868562,2.88250739318532,2.37480955058483,0.464986803683528,2.73570362984827,0.609199464271614,1.0737309913893,1.62199120820746,1.32658249170995,2.63469202436395,-3.22275616661537,NA,NA,NA
Stegen_ICR_3_pp1_Nov20_1_01_24944,0.995118861371842,0.712846849809968,6.50834785763674,9.81802336561259,12.1095837184683,7.42730829873339,4.78660929150571,7.44512278120077,4.5191069093065,5.84385404176728,1.94764604837027,-0.703453355871031,-1.7540227729319,2.38551278433371,2.37625759812139,1.19804046681662,2.12933476439876,3.41394169395091,6.97945854826819,3.56990917670959,-0.128283596299511,2.77519574185001,0.578317644430181,4.49189702394407,-1.95509297798751,-0.962322501293613,NA,NA
Stegen_ICR_4_pp1_Nov20_1_01_24961,1.76709543800927,0.243148622431256,0.149328245073271,1.70804301860088,1.79697668949944,3.64072814930637,-0.151350839190451,1.38763916847441,0.8364361164365,2.98989882797903,-0.107427403975239,-0.561837151974083,1.74751392792619,0.61745258847898,2.3427799193379,3.83220643970608,-0.364358966422207,0.5912115217631,0.275227961791957,-0.024061191655376,-0.664558791424944,-1.09050049453012,0.795904004847783,1.73355335650781,-1.01517889730512,0.493990642413538,3.0231899055319,NA
